latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
34.32724,-111.07123,325.75,0.4,0.37,2025-01-07,0919,N21,VIIRS,n,2.0NRT,274.96,3.16,N
34.32914,-111.06203,295.62,0.4,0.37,2025-01-07,0919,N21,VIIRS,n,2.0NRT,273.16,1.45,N
34.32985,-111.06627,300.79,0.4,0.37,2025-01-07,0919,N21,VIIRS,n,2.0NRT,273.66,1.45,N
34.32393,-111.07198,303.96,0.4,0.37,2025-01-07,0919,N21,VIIRS,n,2.0NRT,272.07,1.61,N
33.49123,-117.61852,297.45,0.51,0.41,2025-01-07,0919,N21,VIIRS,n,2.0NRT,279.4,0.96,N
45.22629,-123.16413,317.16,0.59,0.53,2025-01-07,1057,N21,VIIRS,n,2.0NRT,271.94,2.26,N
39.64933,-120.41667,304.24,0.58,0.7,2025-01-07,1057,N21,VIIRS,n,2.0NRT,270.45,2.21,N
44.06048,-122.98132,295.42,0.32,0.55,2025-01-07,1057,N21,VIIRS,n,2.0NRT,271.96,0.68,N
38.66914,-120.53942,303.66,0.61,0.71,2025-01-07,1100,N21,VIIRS,n,2.0NRT,276.93,1.91,N
38.65195,-120.52926,300.5,0.61,0.71,2025-01-07,1100,N21,VIIRS,n,2.0NRT,273.55,1.68,N
37.94862,-122.40024,298.74,0.51,0.66,2025-01-07,1100,N21,VIIRS,n,2.0NRT,287.69,2.25,N
38.67218,-120.54524,297.15,0.61,0.71,2025-01-07,1100,N21,VIIRS,n,2.0NRT,276.15,3.03,N
38.0726,-122.13914,298.8,0.53,0.67,2025-01-07,1100,N21,VIIRS,n,2.0NRT,287.46,2.05,N
19.4005,-155.28188,324.64,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,294.54,10.3,N
19.41116,-155.289,305.72,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,286.43,14.14,N
19.40722,-155.28142,367,0.66,0.73,2025-01-07,1106,N21,VIIRS,h,2.0NRT,317.91,12.35,N
19.40102,-155.28799,327.92,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,296.4,11.83,N
19.40773,-155.28734,336.49,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,301.35,15.54,N
19.40447,-155.29004,321.6,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,293.44,14.14,N
19.40974,-155.27107,299.79,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,289.08,7.07,N
19.4067,-155.27522,320.32,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,298.54,12.35,N
19.40401,-155.28418,367,0.66,0.73,2025-01-07,1106,N21,VIIRS,h,2.0NRT,317.42,16.83,N
19.41392,-155.28056,323.85,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,297.07,12.35,N
19.41439,-155.28613,305.94,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,286.64,15.54,N
19.41341,-155.27461,302.69,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,290.16,12.35,N
19.41023,-155.27727,326.9,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,300.03,16.83,N
19.40352,-155.27792,321.66,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,295.68,16.83,N
19.4107,-155.28325,348.23,0.66,0.73,2025-01-07,1106,N21,VIIRS,n,2.0NRT,310.32,16.83,N
19.40188,-155.2892,303.54,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,287.81,5.06,N
19.41159,-155.27594,323.54,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,303.81,7.33,N
19.40336,-155.26785,295.64,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,283.73,3.59,N
19.4079,-155.28767,312.11,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,292.12,5.06,N
19.41276,-155.28105,321.76,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,302.53,7.33,N
19.40426,-155.27534,298.57,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,286.67,5.84,N
19.40648,-155.28534,331.6,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,302.27,8.31,N
19.40049,-155.28705,304.67,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,286.4,3,N
19.40671,-155.28247,330.85,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,303.32,6.39,N
19.41046,-155.271,299.18,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,287.45,6.01,N
19.40072,-155.28412,313.07,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,287.02,6.39,N
19.39939,-155.2821,300.27,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,284.43,2.76,N
19.41028,-155.27376,312.66,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,295.24,5.84,N
19.40536,-155.28029,325.99,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,296.41,5.84,N
19.40918,-155.26884,301.01,0.54,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,285.2,4.38,N
19.40556,-155.27747,316.35,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,292.85,6.39,N
19.41139,-155.27879,326.29,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,305.13,5.84,N
19.41256,-155.28406,309.62,0.53,0.67,2025-01-07,1246,N21,VIIRS,n,2.0NRT,291.97,8.31,N
35.4465,-76.7702,325.96,0.44,0.63,2025-01-07,1717,N21,VIIRS,n,2.0NRT,280.03,3.04,D
40.83153,-72.94955,325.32,0.41,0.45,2025-01-07,1717,N21,VIIRS,n,2.0NRT,272.75,1.74,D
37.5005,-75.82535,327.09,0.35,0.57,2025-01-07,1717,N21,VIIRS,n,2.0NRT,274.23,2.94,D
35.44937,-76.77128,332.14,0.44,0.63,2025-01-07,1717,N21,VIIRS,n,2.0NRT,279.64,3.51,D
32.46212,-82.26117,331.02,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.21,4.41,D
27.72326,-81.26488,326.04,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.05,2.67,D
27.72781,-81.26133,345.85,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.13,6.3,D
30.76258,-84.49561,330.99,0.46,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.2,3.13,D
30.76616,-84.49622,327.12,0.46,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.25,3.13,D
27.7269,-81.26958,335.67,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.62,5.16,D
27.72645,-81.27373,343.84,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.81,5.16,D
27.726,-81.27785,334.6,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.62,23.72,D
27.73009,-81.27842,343.22,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.88,23.72,D
27.72964,-81.28258,333.32,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,300.64,23.72,D
27.72919,-81.28671,326.4,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.69,3.93,D
30.31805,-94.12536,329.64,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.18,17.63,D
30.31401,-94.12429,351.87,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,292.17,17.63,D
27.73373,-81.28313,339.36,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.94,12.32,D
27.73282,-81.29141,335.17,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.42,5.77,D
30.47827,-81.76912,329.12,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.19,4.25,D
32.21308,-82.35409,330.6,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.02,2.64,D
32.25735,-82.32594,336.39,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.74,6.65,D
32.24575,-82.55066,343.6,0.39,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.44,11.32,D
27.73237,-81.29552,337.25,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.19,6.28,D
32.15544,-82.31203,330.61,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.69,4.04,D
32.05948,-81.7078,332.25,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.5,6.65,D
32.06882,-81.69983,347.71,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.02,14.43,D
32.06836,-81.70444,348.09,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.92,8.81,D
32.06791,-81.70903,334.98,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.2,8.81,D
26.14771,-81.56963,350.8,0.56,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,303.13,58.37,D
26.14694,-81.57056,352.44,0.56,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,313.33,119.4,D
29.76411,-82.14908,326.73,0.39,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.89,3.5,D
29.0893,-96.88323,349.93,0.63,0.54,2025-01-07,1855,N21,VIIRS,n,2.0NRT,281.77,16.69,D
30.07751,-96.82061,337.94,0.6,0.53,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.78,11.14,D
31.28218,-89.37157,328,0.39,0.36,2025-01-07,1855,N21,VIIRS,n,2.0NRT,280.97,4.06,D
31.17831,-82.21779,339.78,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.78,8.6,D
31.17787,-82.22193,352.3,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.77,8.6,D
30.97,-81.92042,350.75,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.06,9.07,D
30.97411,-81.92101,334.02,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.32,9.07,D
28.61111,-82.30335,343.28,0.55,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.13,6,D
28.61501,-82.30393,333.14,0.55,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.63,6,D
32.53036,-82.7867,335.61,0.38,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.83,3.96,D
30.94025,-88.01249,344.47,0.38,0.36,2025-01-07,1855,N21,VIIRS,n,2.0NRT,292.42,7.66,D
30.81797,-93.3822,333.43,0.55,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.53,13.49,D
30.82182,-93.3832,327.25,0.55,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.57,13.49,D
32.55183,-81.83958,339.87,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.86,7.75,D
32.55604,-81.84013,349.18,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.21,10.32,D
32.66273,-81.88611,337.07,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.63,8.84,D
32.6633,-81.88803,347.99,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.43,7.61,D
32.16908,-82.92269,338.38,0.56,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.16,10.63,D
32.16515,-82.92206,325.73,0.56,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.62,7.92,D
32.15837,-82.68356,343.58,0.38,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.05,10.07,D
30.81174,-82.47597,328.56,0.57,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.75,8.1,D
30.00186,-83.08173,325.77,0.52,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.67,2.08,D
28.84264,-82.41104,326.8,0.55,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.53,7.07,D
28.84326,-82.40549,337.72,0.55,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.22,6.76,D
28.8407,-82.42021,343.13,0.55,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.83,5.73,D
28.84202,-82.40905,344.16,0.55,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.74,13.89,D
28.83682,-82.41962,326.86,0.55,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.64,5.73,D
28.83166,-82.39615,338.6,0.55,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.54,5.55,D
26.90269,-81.17235,328.34,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.77,3.46,D
26.90676,-81.17294,339.19,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.22,3.46,D
26.91354,-81.18621,329.46,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.16,2.15,D
30.18349,-83.17449,330.35,0.52,0.41,2025-01-07,1855,N21,VIIRS,n,2.0NRT,293.86,10.11,D
26.91899,-81.17466,338.27,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,291.46,4.85,D
31.24604,-83.1303,334.35,0.53,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.55,7.3,D
31.24422,-83.12885,344.32,0.53,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.87,10.8,D
31.21589,-82.85886,329.52,0.55,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.86,18.25,D
26.92353,-81.1712,333.05,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.98,4.85,D
31.7824,-83.59427,332.04,0.51,0.41,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.11,7.75,D
31.7868,-83.58949,331.31,0.51,0.41,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.69,7.26,D
31.7912,-83.58471,327.9,0.51,0.41,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.13,8.94,D
31.79058,-83.59012,330.25,0.51,0.41,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.48,7.26,D
26.93622,-81.16887,367,0.4,0.45,2025-01-07,1855,N21,VIIRS,h,2.0NRT,292.27,8.33,D
26.93576,-81.17291,329.01,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.69,4.93,D
26.9403,-81.16943,327.74,0.4,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,292.25,8.33,D
26.74036,-81.25712,332.41,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,296.41,5.58,D
32.65493,-82.35217,330.26,0.41,0.45,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.9,3.59,D
32.62066,-82.40373,343.81,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.21,6.58,D
32.61615,-82.40742,353.09,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,301.16,22.58,D
32.61658,-82.40314,342.31,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.32,22.58,D
32.6125,-82.40257,349.47,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.57,22.58,D
32.61207,-82.40683,367,0.4,0.44,2025-01-07,1855,N21,VIIRS,h,2.0NRT,294.21,22.58,D
32.61603,-82.40948,333.43,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.35,20.97,D
32.61649,-82.40521,355.42,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,300.09,20.97,D
32.61196,-82.40891,348.57,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,291.83,20.97,D
32.61242,-82.40463,349.86,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.81,20.97,D
32.61287,-82.40038,337.84,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.89,9.39,D
32.60834,-82.40405,340.26,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.32,13.67,D
32.56124,-82.37958,336.56,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.64,7.16,D
28.75522,-95.86314,337.91,0.56,0.51,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.44,44.4,D
28.7506,-95.86186,347.2,0.56,0.51,2025-01-07,1855,N21,VIIRS,n,2.0NRT,294.09,44.4,D
29.16941,-95.21953,281.9,0.5,0.49,2025-01-07,1855,N21,VIIRS,l,2.0NRT,287.81,73.08,D
29.16832,-95.22454,350.24,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,266.7,68.62,D
29.16391,-95.22335,336.21,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.86,68.62,D
29.16501,-95.21835,351.93,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,276.09,73.08,D
29.1661,-95.21333,350.41,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,267.51,73.08,D
29.15951,-95.22217,355.53,0.5,0.49,2025-01-07,1855,N21,VIIRS,l,2.0NRT,262.47,20.07,D
29.16724,-95.2155,356.19,0.5,0.49,2025-01-07,1855,N21,VIIRS,l,2.0NRT,268.69,121.68,D
29.16513,-95.22555,342.32,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,267.99,45.91,D
29.16178,-95.21932,355.84,0.5,0.49,2025-01-07,1855,N21,VIIRS,l,2.0NRT,266.78,27.71,D
29.16284,-95.2143,354.88,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,268.61,27.71,D
29.19575,-95.20544,355.56,0.5,0.49,2025-01-07,1855,N21,VIIRS,l,2.0NRT,266.64,24.55,D
29.19467,-95.21045,353.82,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,270.36,34.61,D
29.19027,-95.20926,354.89,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,279.27,52.1,D
29.19135,-95.20426,343.28,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,268.04,19.28,D
29.18479,-95.21307,349.02,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,274.1,52.1,D
29.18587,-95.20808,355.72,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,269.66,52.1,D
29.17931,-95.21689,345.06,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,266.59,45.8,D
29.18039,-95.21188,350.2,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,268.24,12.82,D
29.1749,-95.21571,351.59,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,278.13,45.8,D
29.17599,-95.2107,347.3,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,267.24,12.82,D
29.1705,-95.21452,355.6,0.5,0.49,2025-01-07,1855,N21,VIIRS,l,2.0NRT,269.47,73.08,D
29.17059,-95.22173,347.39,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,266.5,121.68,D
29.17165,-95.2167,338.26,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.67,121.68,D
29.1727,-95.21168,348.02,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,267.01,27.51,D
29.17691,-95.19163,340.19,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,268.59,9.86,D
29.17041,-95.20045,342.83,0.5,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,269.01,13.89,D
29.06855,-95.78858,329.32,0.54,0.51,2025-01-07,1855,N21,VIIRS,n,2.0NRT,280.38,5.07,D
30.10007,-93.34412,328.82,0.57,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.54,5.22,D
30.74906,-86.60397,338.13,0.4,0.37,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.28,4.39,D
30.78615,-86.63206,344.42,0.4,0.37,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.82,6.38,D
30.8508,-85.32537,343.91,0.43,0.38,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.36,8.46,D
30.85022,-85.32981,328.53,0.43,0.38,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.44,8.46,D
30.36572,-83.93173,326.81,0.48,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.39,4.37,D
30.8065,-83.92184,331.59,0.48,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,288.13,9.08,D
30.73348,-84.2132,336.02,0.47,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.42,21.85,D
30.85427,-85.32599,342.85,0.43,0.38,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.92,8.46,D
30.85368,-85.33043,326.12,0.43,0.38,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.12,8.46,D
28.06065,-80.88468,325.32,0.43,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.73,2.88,D
27.53483,-80.65865,330.76,0.44,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,291.33,2.66,D
27.53485,-80.66122,334.34,0.44,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,292.22,4.48,D
27.8169,-80.58968,350.83,0.45,0.47,2025-01-07,1855,N21,VIIRS,n,2.0NRT,299.41,12.83,D
27.81737,-80.58515,337.99,0.45,0.47,2025-01-07,1855,N21,VIIRS,n,2.0NRT,295.88,7.45,D
27.81262,-80.5891,339.29,0.45,0.47,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.33,4.1,D
29.99956,-90.40366,338.6,0.42,0.38,2025-01-07,1855,N21,VIIRS,n,2.0NRT,294.94,15.22,D
30.05532,-93.75025,331.3,0.4,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.35,4.32,D
30.85413,-85.53199,327.43,0.42,0.38,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.27,2.07,D
30.85355,-85.53637,325.64,0.42,0.38,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.79,2.07,D
29.57431,-98.03404,330.71,0.36,0.57,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.32,4.61,D
30.47459,-84.75343,334.55,0.44,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.51,4.76,D
30.47811,-84.75406,327.9,0.44,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.45,15.06,D
32.02775,-82.68977,327.18,0.38,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.07,11.64,D
32.03217,-82.68639,345.25,0.38,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.1,11.64,D
32.03173,-82.69037,350.88,0.38,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,294.5,11.64,D
32.03129,-82.69435,354.9,0.38,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.85,17.15,D
30.47752,-84.75865,336.18,0.44,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,296.48,30.46,D
30.48163,-84.75467,330.18,0.44,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.41,15.06,D
30.48104,-84.75927,345.11,0.44,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.31,30.46,D
31.56013,-90.37071,326.44,0.41,0.37,2025-01-07,1855,N21,VIIRS,n,2.0NRT,279.76,2.59,D
29.16228,-97.50447,331.42,0.34,0.56,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.55,3.52,D
30.6223,-83.17362,333.13,0.52,0.42,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.83,5.02,D
29.16306,-97.50109,336.6,0.34,0.56,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.69,3.64,D
30.39824,-83.37988,351.75,0.51,0.41,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.36,10.69,D
30.06541,-93.52211,326.4,0.39,0.44,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.67,2.28,D
29.94735,-91.75886,337.3,0.48,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.57,5.39,D
30.10833,-82.60291,326.9,0.55,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,285.54,1.58,D
29.94646,-91.76373,332.81,0.48,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.17,5.39,D
29.95096,-91.75973,335.04,0.48,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.94,5.39,D
29.9103,-91.73473,337.3,0.48,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.86,25.84,D
29.9094,-91.73959,335.12,0.48,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.9,18.9,D
29.74092,-90.7496,329.53,0.44,0.38,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.43,9.27,D
29.91391,-91.7356,341.47,0.48,0.4,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.07,22.29,D
28.36788,-82.16568,327.64,0.56,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,289.83,19.76,D
29.89643,-94.46117,329.69,0.44,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.98,5.96,D
27.3416,-80.57772,341.94,0.44,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,291.08,9.63,D
27.33825,-80.57432,338.33,0.44,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,291.63,4,D
29.08866,-98.81448,367,0.41,0.61,2025-01-07,1855,N21,VIIRS,h,2.0NRT,291.41,10.75,D
31.43581,-84.70877,326.87,0.46,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.9,2.23,D
30.99941,-84.62375,326.79,0.45,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.77,3.02,D
30.62761,-86.97797,326.98,0.39,0.36,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.02,3.11,D
30.69333,-87.03987,329.01,0.39,0.36,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.17,3.21,D
30.7196,-94.78643,335.6,0.44,0.46,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.02,5.15,D
31.52122,-86.4717,329.23,0.4,0.37,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.89,11.06,D
31.52458,-86.47234,333.08,0.4,0.37,2025-01-07,1855,N21,VIIRS,n,2.0NRT,284.79,11.06,D
26.9081,-81.7504,354.63,0.56,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,296.94,18.97,D
26.90874,-81.74475,341.64,0.56,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,292.47,18.97,D
26.90416,-81.74981,330.74,0.56,0.43,2025-01-07,1855,N21,VIIRS,n,2.0NRT,290.03,18.97,D
29.66962,-96.00073,327.14,0.54,0.51,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.35,5.76,D
29.66665,-95.99711,339.37,0.54,0.51,2025-01-07,1855,N21,VIIRS,n,2.0NRT,286.31,11.06,D
30.30239,-95.31947,343.86,0.48,0.48,2025-01-07,1855,N21,VIIRS,n,2.0NRT,283.82,8.36,D
30.23045,-95.48235,333.65,0.49,0.49,2025-01-07,1855,N21,VIIRS,n,2.0NRT,282.11,4.57,D
30.22121,-84.73254,333.86,0.44,0.39,2025-01-07,1855,N21,VIIRS,n,2.0NRT,287.44,7.81,D
